序,學校名稱,系所名稱,學制名稱,班級名稱,學號,入學方式,原具身份,招生類別,郵遞區號,畢業學校,前畢業科系
625,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S6B9CFAAB9,聯合登記分發,聯登一般生,電機與電子群資電類,224,基隆市國立基隆海事,資訊科
626,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S5D81BC73C,聯合登記分發,聯登一般生,電機與電子群資電類,237,台北縣鶯歌工商,資訊科
627,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SA154D39F7,聯合登記分發,聯登一般生,電機與電子群資電類,337,桃園縣私立啟英高中,資訊科
628,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S2C04424E2,聯合登記分發,聯登一般生,電機與電子群資電類,648,雲林縣國立西螺農工,綜合高中部
629,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,S1362D47FF,聯合登記分發,聯登一般生,電機與電子群資電類,814,高雄市市立高雄高工,冷凍空調科
630,國立澎湖科技大學,電機工程系,四技日間部,日間部四技電機工程系一甲,SAD7492132,聯合登記分發,聯登一般生,電機與電子群資電類,880,澎湖縣國立澎湖海事高職,電子科
631,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SBF77E43F9,繁星推甄,繁星生,商管群,335,桃園縣至善高級中學,農產行銷科
632,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2D6236F36,繁星推甄,繁星生,商管群,974,花蓮縣私立四維高中,綜合高中部
633,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SD171ADE14,技優甄審,技優生,商業類,802,高雄市私立復華高中,應用外語科
634,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S07DDDACA9,技優甄審,技優生,商業類,408,台中市私立新民高中,國際貿易科
635,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SCD9141933,技優甄審,技優生,商業類,361,苗栗縣國立苗栗高商,資料處理科
636,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S98003B726,技優甄審,技優生,商業類,338,桃園縣私立新興高中,資料處理科
637,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SE541691D7,甄選入學,甄選一般生,商管群,814,高雄市市立海青工商,資料處理科
638,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S38C70D372,甄選入學,甄選一般生,商管群,600,嘉義市私立興華高中,資料處理科
639,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S468208DAC,甄選入學,甄選一般生,商管群,432,台中市私立嶺東高中,國際貿易科
640,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5EC25624C,甄選入學,甄選一般生,商管群,406,台中市私立嶺東高中,國際貿易科
641,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8B33871BB,甄選入學,甄選一般生,商管群,411,台中縣私立大明高中,資料處理科
642,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8DCBDFC37,甄選入學,甄選一般生,商管群,302,新竹縣私立義民高中,資料處理科
643,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3C70AB1BC,甄選入學,甄選一般生,商管群,310,新竹縣私立義民高中,資料處理科
644,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB716AA3E2,甄選入學,甄選一般生,商管群,885,澎湖縣國立馬公高中,資料處理科
645,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB55CB6AFC,甄選入學,甄選一般生,商管群,407,台中市私立嶺東高中,國際貿易科
646,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2F941EE02,甄選入學,甄選一般生,商管群,520,彰化縣國立員林農工,電子商務(處理)科
647,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3A766C0D5,甄選入學,甄選一般生,商管群,310,新竹市私立曙光女中,應用外語科(日文)
648,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SAB5973DF0,甄選入學,甄選一般生,商管群,514,彰化縣國立員林農工,電子商務(處理)科
649,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SF4C200E17,甄選入學,甄選一般生,商管群,334,桃園縣私立新興高中,國際貿易科
650,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SE9F697983,甄選入學,甄選一般生,商管群,320,桃園縣私立新興高中,資料處理科
651,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S86C993E0C,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,電子商務(處理)科
652,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S065609F3B,甄選入學,甄選一般生,商管群,831,高雄縣國立鳳山商工,商業經營科
653,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S17F02EB7A,甄選入學,甄選一般生,商管群,646,雲林縣國立斗六家商,國際貿易科
654,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC796D8B0F,甄選入學,甄選一般生,商管群,723,台南市國立台南高商,商業經營科
655,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S8F4F09D50,甄選入學,甄選一般生,商管群,350,苗栗縣國立苗栗高商,會計事務科
656,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SC450A6231,甄選入學,甄選一般生,商管群,337,桃園縣國立中壢家商,商業經營科
657,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2CB2E0B73,甄選入學,甄選一般生,商管群,330,桃園縣國立中壢家商,資料處理科
658,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB83D2A9C3,甄選入學,甄選一般生,商管群,330,桃園縣私立新興高中,商業經營科
659,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S578E69919,甄選入學,中低/低收入戶生,商管群,852,台南市國立台南高商,商業經營科
660,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2FBFE297A,甄選入學,離島地區,商管群,884,澎湖縣國立馬公高中,資料處理科
661,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SA094974BF,甄選入學,離島地區,商管群,880,澎湖縣國立澎湖海事高職,航運管理科
662,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S6B95A9BC1,身心障礙甄試,身心障礙生,,330,桃園縣私立新興高中,國際貿易科
663,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5509FDCAD,身心障礙單招,身心障礙生,,880,澎湖縣國立馬公高中,資料處理科
664,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3550FFB07,身心障礙單招,身心障礙生,,408,台中縣私立明道高中,餐飲管理科
665,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SEC7B20C2C,海外聯招,僑生,,,尊孔獨立中學,普通科
666,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7E747B728,聯合登記分發,聯登一般生,商管群,204,基隆市國立基隆商工,資料處理科
667,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S3C7927D5E,聯合登記分發,聯登一般生,商管群,320,桃園縣國立中壢家商,資料處理科
668,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5099717F9,聯合登記分發,聯登一般生,商管群,300,新竹市市立香山高中,資料處理科
669,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S945A2BA12,聯合登記分發,聯登一般生,商管群,300,新竹縣私立忠信高中,綜合高中部
670,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SFD7811173,聯合登記分發,聯登一般生,商管群,404,台中市私立嶺東高中,商業經營科
671,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S10A9F382D,聯合登記分發,聯登一般生,商管群,408,台中市私立嶺東高中,商業經營科
672,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SB2C5D2B58,聯合登記分發,聯登一般生,商管群,427,台中市私立新民高中,國際貿易科
673,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S840E61F50,聯合登記分發,聯登一般生,商管群,500,彰化縣國立鹿港高中,商業經營科
674,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SDAB5E9DC4,聯合登記分發,聯登一般生,商管群,527,彰化縣國立鹿港高中,商業經營科
675,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S4DB883B41,聯合登記分發,聯登一般生,商管群,649,雲林縣國立土庫商工,會計事務科
676,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S2802CD091,聯合登記分發,聯登一般生,商管群,709,臺南縣國立曾文家商,資料處理科
677,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S08CFD473A,聯合登記分發,聯登一般生,商管群,807,高雄市市立高雄高商,商業經營科
678,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S5E9430D0A,聯合登記分發,聯登一般生,商管群,831,高雄縣私立中山工商,綜合高中部
679,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S22BA652FA,聯合登記分發,聯登一般生,外語群英語類,116,台北市市立木柵高工,機械科
680,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SFA1D583F5,聯合登記分發,聯登一般生,外語群英語類,653,雲林縣國立北港高中,應用外語科(英文)
681,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,SACFAEF890,聯合登記分發,聯登一般生,餐旅群,330,桃園縣私立新興高中,觀光事業科
682,國立澎湖科技大學,行銷與物流管理系,四技日間部,日間部四技行銷與物流管理系一甲,S7C411AC7F,聯合登記分發,聯登一般生,餐旅群,414,台中縣私立僑泰高中,餐飲管理科
